experiment,id,round,block,position,nPairs,isLastPair,outcomeA,outcomeB,spread,viewTime,choiceB,whichFirst,a3Col
prereg,52c049e13ae25030c3269e33,1,short,9,11,0,0,0.2,0.2,2.627,1,NA,NA
prereg,52c049e13ae25030c3269e33,1,short,10,11,0,2,0,2,2.149,1,NA,NA
prereg,52c049e13ae25030c3269e33,1,short,11,11,1,1.2,1.4,0.2,1.581,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,1,11,0,1.2,1.4,0.2,5.067,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,2,11,0,0,0.2,0.2,2.096,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,3,11,0,0.8,1,0.2,1.171,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,4,11,0,1.4,1.6,0.2,0.923,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,5,11,0,1.6,1.8,0.2,0.865,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,6,11,0,1,1.2,0.2,0.667,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,7,11,0,1.8,2,0.2,0.63,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,8,11,0,0.4,0.6,0.2,0.757,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,9,11,0,0.6,0.8,0.2,0.441,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,10,11,0,2,0,2,1.294,1,NA,NA
prereg,c6264475d2dd8964db157302,1,short,11,11,1,0.2,0.4,0.2,1.112,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,1,11,0,0.8,1,0.2,2.567,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,2,11,0,2,0,2,4.056,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,3,11,0,0.4,0.6,0.2,2.103,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,4,11,0,1.2,1.4,0.2,2.336,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,5,11,0,0.6,0.8,0.2,3.955,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,6,11,0,1.4,1.6,0.2,1.808,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,7,11,0,1.6,1.8,0.2,2.392,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,8,11,0,1.8,2,0.2,1.684,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,9,11,0,0,0.2,0.2,1.911,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,10,11,0,1,1.2,0.2,1.726,1,NA,NA
prereg,f00dbce25c14fe24db90fce0,1,short,11,11,1,0.2,0.4,0.2,1.518,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,1,11,0,2,0,2,25.251,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,2,11,0,0.4,0.6,0.2,7.995,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,3,11,0,1,1.2,0.2,4.38,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,4,11,0,0.6,0.8,0.2,1.964,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,5,11,0,1.6,1.8,0.2,2.389,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,6,11,0,0,0.2,0.2,1.267,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,7,11,0,1.2,1.4,0.2,0.949,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,8,11,0,1.4,1.6,0.2,1.289,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,9,11,0,1.8,2,0.2,11.888,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,10,11,0,0.8,1,0.2,3.121,1,NA,NA
prereg,9c77930b682424a7513af687,1,short,11,11,1,0.2,0.4,0.2,1.051,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,1,11,0,1.4,1.6,0.2,4.484,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,2,11,0,0.6,0.8,0.2,3.416,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,3,11,0,1,1.2,0.2,1.292,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,4,11,0,2,0,2,1.312,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,5,11,0,0.8,1,0.2,1.829,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,6,11,0,0.4,0.6,0.2,0.865,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,7,11,0,1.6,1.8,0.2,1.451,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,8,11,0,1.8,2,0.2,0.802,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,9,11,0,0,0.2,0.2,1.828,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,10,11,0,1.2,1.4,0.2,0.89,1,NA,NA
prereg,26b404f4d1c227ec04184ca7,1,short,11,11,1,0.2,0.4,0.2,1.22,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,1,51,0,1.72,1.76,0.04,9.257,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,2,51,0,1.36,1.4,0.0399999999999998,1.685,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,3,51,0,0.8,0.84,0.0399999999999999,3.932,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,4,51,0,1.96,2,0.04,2.094,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,5,51,0,1.28,1.32,0.04,1.712,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,6,51,0,0.12,0.16,0.04,1.773,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,7,51,0,1.52,1.56,0.04,1.634,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,8,51,0,0.92,0.96,0.0399999999999999,1.678,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,9,51,0,0.08,0.12,0.04,1.174,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,10,51,0,1.76,1.8,0.04,2.16,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,11,51,0,1.32,1.36,0.04,1.009,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,12,51,0,0.76,0.8,0.04,0.993,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,13,51,0,0.4,0.44,0.04,0.917,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,14,51,0,1.24,1.28,0.04,0.91,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,15,51,0,1.4,1.44,0.04,0.94,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,16,51,0,1.08,1.12,0.04,1.046,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,17,51,0,0.52,0.56,0.04,1.103,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,18,51,0,0.88,0.92,0.04,0.857,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,19,51,0,0,0.04,0.04,1.097,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,20,51,0,0.28,0.32,0.04,1.397,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,21,51,0,1.44,1.48,0.04,0.912,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,22,51,0,0.56,0.6,0.0399999999999999,0.998,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,23,51,0,0.68,0.72,0.0399999999999999,0.778,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,24,51,0,0.16,0.2,0.04,0.876,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,25,51,0,1.84,1.88,0.0399999999999998,1.039,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,26,51,0,0.04,0.08,0.04,1.05,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,27,51,0,0.2,0.24,0.04,0.801,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,28,51,0,0.96,1,0.04,0.881,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,29,51,0,1.8,1.84,0.04,2.054,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,30,51,0,1.64,1.68,0.04,0.974,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,31,51,0,0.44,0.48,0.04,0.921,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,32,51,0,1.68,1.72,0.04,0.958,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,33,51,0,1,1.04,0.04,1.113,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,34,51,0,1.12,1.16,0.0399999999999998,0.946,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,35,51,0,1.48,1.52,0.04,0.66,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,36,51,0,1.92,1.96,0.04,1.043,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,37,51,0,1.04,1.08,0.04,0.829,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,38,51,0,0.24,0.28,0.04,0.915,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,39,51,0,0.32,0.36,0.04,0.928,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,40,51,0,1.2,1.24,0.04,1.075,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,41,51,0,0.72,0.76,0.04,0.916,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,42,51,0,1.88,1.92,0.04,0.991,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,43,51,0,0.6,0.64,0.04,0.883,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,44,51,0,0.48,0.52,0.04,1.123,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,45,51,0,0.84,0.88,0.04,0.963,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,46,51,0,0.36,0.4,0.04,0.833,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,47,51,0,2,0,2,6.207,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,48,51,0,0.64,0.68,0.04,2.962,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,49,51,0,1.6,1.64,0.0399999999999998,1.058,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,50,51,0,1.16,1.2,0.04,1.329,1,NA,NA
prereg,2adf9aeac53ce0ab1527d0b3,1,long,51,51,1,1.56,1.6,0.04,1.824,1,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,1,51,0,0.92,0.96,0.0399999999999999,2.852,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,2,51,0,0.24,0.28,0.04,1.743,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,3,51,0,1.16,1.2,0.04,1.105,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,4,51,0,1.28,1.32,0.04,1.088,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,5,51,0,0.72,0.76,0.04,0.92,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,6,51,0,0.76,0.8,0.04,1.023,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,7,51,0,0.84,0.88,0.04,0.878,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,8,51,0,1.76,1.8,0.04,0.938,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,9,51,0,0.44,0.48,0.04,0.835,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,10,51,0,0.28,0.32,0.04,0.969,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,11,51,0,1,1.04,0.04,0.864,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,12,51,0,0.56,0.6,0.0399999999999999,0.712,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,13,51,0,0.68,0.72,0.0399999999999999,0.861,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,14,51,0,2,0,2,3.867,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,15,51,0,1.84,1.88,0.0399999999999998,0.802,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,16,51,0,0.08,0.12,0.04,0.823,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,17,51,0,0.12,0.16,0.04,0.536,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,18,51,0,0.96,1,0.04,0.511,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,19,51,0,1.6,1.64,0.0399999999999998,0.612,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,20,51,0,1.68,1.72,0.04,0.477,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,21,51,0,0.4,0.44,0.04,0.69,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,22,51,0,1.92,1.96,0.04,0.748,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,23,51,0,1.48,1.52,0.04,0.657,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,24,51,0,1.08,1.12,0.04,0.697,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,25,51,0,1.4,1.44,0.04,0.706,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,26,51,0,0.32,0.36,0.04,0.489,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,27,51,0,0.88,0.92,0.04,0.591,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,28,51,0,0.52,0.56,0.04,0.679,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,29,51,0,0.8,0.84,0.0399999999999999,0.599,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,30,51,0,1.8,1.84,0.04,0.804,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,31,51,0,1.44,1.48,0.04,0.674,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,32,51,0,1.36,1.4,0.0399999999999998,0.888,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,33,51,0,1.52,1.56,0.04,0.562,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,34,51,0,0.16,0.2,0.04,0.769,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,35,51,0,1.56,1.6,0.04,0.505,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,36,51,0,0.2,0.24,0.04,0.862,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,37,51,0,1.64,1.68,0.04,0.693,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,38,51,0,0,0.04,0.04,0.652,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,39,51,0,1.04,1.08,0.04,0.788,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,40,51,0,1.2,1.24,0.04,0.404,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,41,51,0,1.96,2,0.04,0.674,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,42,51,0,0.6,0.64,0.04,0.637,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,43,51,0,1.12,1.16,0.0399999999999998,0.529,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,44,51,0,0.36,0.4,0.04,0.671,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,45,51,0,0.04,0.08,0.04,0.496,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,46,51,0,1.72,1.76,0.04,0.679,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,47,51,0,1.32,1.36,0.04,0.404,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,48,51,0,1.88,1.92,0.04,0.403,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,49,51,0,1.24,1.28,0.04,0.594,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,50,51,0,0.48,0.52,0.04,0.65,0,NA,NA
prereg,64ba0a6c7d2b1072045f779d,1,long,51,51,1,0.64,0.68,0.04,0.763,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,1,51,0,1.48,1.52,0.04,6.688,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,2,51,0,0.76,0.8,0.04,2.436,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,3,51,0,2,0,2,2.883,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,4,51,0,1.32,1.36,0.04,1.944,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,5,51,0,1.24,1.28,0.04,1.6,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,6,51,0,0.8,0.84,0.0399999999999999,1.147,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,7,51,0,0.2,0.24,0.04,1.295,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,8,51,0,1.96,2,0.04,1.308,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,9,51,0,1.16,1.2,0.04,1.48,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,10,51,0,1.56,1.6,0.04,1.378,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,11,51,0,0.04,0.08,0.04,0.322,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,12,51,0,1.8,1.84,0.04,0.955,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,13,51,0,0.36,0.4,0.04,1.362,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,14,51,0,1.84,1.88,0.0399999999999998,0.726,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,15,51,0,0.12,0.16,0.04,0.502,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,16,51,0,0.08,0.12,0.04,0.511,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,17,51,0,1.2,1.24,0.04,1.126,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,18,51,0,0.68,0.72,0.0399999999999999,1.972,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,19,51,0,1.6,1.64,0.0399999999999998,1.087,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,20,51,0,0.24,0.28,0.04,0.65,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,21,51,0,0.64,0.68,0.04,0.533,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,22,51,0,0.88,0.92,0.04,0.519,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,23,51,0,1.72,1.76,0.04,0.424,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,24,51,0,0.92,0.96,0.0399999999999999,0.448,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,25,51,0,1.04,1.08,0.04,0.518,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,26,51,0,0.4,0.44,0.04,1.645,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,27,51,0,1.08,1.12,0.04,0.556,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,28,51,0,1.92,1.96,0.04,0.579,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,29,51,0,0,0.04,0.04,0.618,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,30,51,0,0.72,0.76,0.04,0.75,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,31,51,0,1,1.04,0.04,0.755,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,32,51,0,0.32,0.36,0.04,0.673,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,33,51,0,1.64,1.68,0.04,0.575,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,34,51,0,0.56,0.6,0.0399999999999999,0.406,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,35,51,0,1.76,1.8,0.04,0.643,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,36,51,0,1.36,1.4,0.0399999999999998,0.543,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,37,51,0,1.4,1.44,0.04,0.404,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,38,51,0,1.68,1.72,0.04,0.45,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,39,51,0,0.28,0.32,0.04,0.362,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,40,51,0,1.88,1.92,0.04,0.533,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,41,51,0,0.48,0.52,0.04,0.482,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,42,51,0,0.16,0.2,0.04,0.392,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,43,51,0,0.84,0.88,0.04,1.28,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,44,51,0,0.52,0.56,0.04,0.511,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,45,51,0,0.44,0.48,0.04,0.501,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,46,51,0,1.12,1.16,0.0399999999999998,0.468,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,47,51,0,1.52,1.56,0.04,0.434,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,48,51,0,1.44,1.48,0.04,0.445,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,49,51,0,0.6,0.64,0.04,0.478,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,50,51,0,1.28,1.32,0.04,0.525,0,NA,NA
prereg,498662dfb2b341b920b6c3ba,1,long,51,51,1,0.96,1,0.04,0.901,0,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,1,51,0,1.6,1.64,0.0399999999999998,4.662,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,2,51,0,0.12,0.16,0.04,2.05,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,3,51,0,0.84,0.88,0.04,1.075,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,4,51,0,0.28,0.32,0.04,1.499,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,5,51,0,1.88,1.92,0.04,1.2,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,6,51,0,0.52,0.56,0.04,1.063,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,7,51,0,1.48,1.52,0.04,1.079,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,8,51,0,1.96,2,0.04,1.021,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,9,51,0,1.56,1.6,0.04,1.075,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,10,51,0,0.68,0.72,0.0399999999999999,1.034,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,11,51,0,1.36,1.4,0.0399999999999998,0.803,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,12,51,0,1,1.04,0.04,0.765,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,13,51,0,1.04,1.08,0.04,0.792,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,14,51,0,1.44,1.48,0.04,1.09,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,15,51,0,1.4,1.44,0.04,1.095,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,16,51,0,0.4,0.44,0.04,0.809,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,17,51,0,0.92,0.96,0.0399999999999999,0.762,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,18,51,0,1.12,1.16,0.0399999999999998,1.384,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,19,51,0,2,0,2,1.448,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,20,51,0,1.32,1.36,0.04,2.578,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,21,51,0,0.24,0.28,0.04,0.948,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,22,51,0,1.84,1.88,0.0399999999999998,0.707,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,23,51,0,1.24,1.28,0.04,0.94,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,24,51,0,0.32,0.36,0.04,0.704,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,25,51,0,1.2,1.24,0.04,0.859,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,26,51,0,0.08,0.12,0.04,1.351,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,27,51,0,0.44,0.48,0.04,1.484,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,28,51,0,0.64,0.68,0.04,0.884,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,29,51,0,0.16,0.2,0.04,1.218,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,30,51,0,0,0.04,0.04,1.326,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,31,51,0,1.8,1.84,0.04,1.04,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,32,51,0,1.68,1.72,0.04,1.211,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,33,51,0,0.6,0.64,0.04,0.89,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,34,51,0,1.52,1.56,0.04,0.947,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,35,51,0,0.48,0.52,0.04,1.016,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,36,51,0,0.04,0.08,0.04,0.937,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,37,51,0,1.08,1.12,0.04,1.865,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,38,51,0,1.92,1.96,0.04,1.075,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,39,51,0,1.28,1.32,0.04,1.196,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,40,51,0,0.2,0.24,0.04,1.059,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,41,51,0,1.16,1.2,0.04,1.083,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,42,51,0,0.36,0.4,0.04,0.943,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,43,51,0,0.72,0.76,0.04,1.158,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,44,51,0,0.76,0.8,0.04,1.157,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,45,51,0,0.88,0.92,0.04,1.465,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,46,51,0,0.56,0.6,0.0399999999999999,1.43,1,NA,NA
prereg,19c4afe5d0eaf15a89f45c8f,1,long,47,51,0,1.72,1.76,0.04,0.979,1,NA,NA
